category_en,item_en,category_it,item_it,category_de,item_de,category_nl,item_nl,category_es,item_es,category_pt,item_pt,category_fr,item_fr,category_zh,item_zh,category_ru,item_ru,category_ja,item_ja,category_ko,item_ko,category_ar,item_ar,category_hi,item_hi
Bread & Bakery,white bread,Pane e forno,pane bianco,Brot & Bäckerei,weiß brot,Brood & bakkerij,wit brood,Pan y panadería,pan blanco,Pães e padaria,pão branco,Pain & boulangerie,pain blanc,面包与烘焙,white bread,Хлеб и выпечка,white bread,パン・ベーカリー,white bread,빵/베이커리,white bread,خبز ومخبوزات,white bread,ब्रेड और बेकरी,white bread
Bread & Bakery,whole wheat bread,Pane e forno,whole wheat pane,Brot & Bäckerei,whole wheat brot,Brood & bakkerij,whole wheat brood,Pan y panadería,whole wheat pan,Pães e padaria,whole wheat pão,Pain & boulangerie,whole wheat pain,面包与烘焙,whole wheat bread,Хлеб и выпечка,whole wheat bread,パン・ベーカリー,whole wheat bread,빵/베이커리,whole wheat bread,خبز ومخبوزات,whole wheat bread,ब्रेड और बेकरी,whole wheat bread
Bread & Bakery,sourdough,Pane e forno,sourdough,Brot & Bäckerei,sourdough,Brood & bakkerij,sourdough,Pan y panadería,sourdough,Pães e padaria,sourdough,Pain & boulangerie,sourdough,面包与烘焙,sourdough,Хлеб и выпечка,sourdough,パン・ベーカリー,sourdough,빵/베이커리,sourdough,خبز ومخبوزات,sourdough,ब्रेड और बेकरी,sourdough
Bread & Bakery,baguette,Pane e forno,baguette,Brot & Bäckerei,baguette,Brood & bakkerij,baguette,Pan y panadería,baguette,Pães e padaria,baguette,Pain & boulangerie,baguette,面包与烘焙,baguette,Хлеб и выпечка,baguette,パン・ベーカリー,baguette,빵/베이커리,baguette,خبز ومخبوزات,baguette,ब्रेड और बेकरी,baguette
Bread & Bakery,rolls,Pane e forno,rolls,Brot & Bäckerei,rolls,Brood & bakkerij,rolls,Pan y panadería,rolls,Pães e padaria,rolls,Pain & boulangerie,rolls,面包与烘焙,rolls,Хлеб и выпечка,rolls,パン・ベーカリー,rolls,빵/베이커리,rolls,خبز ومخبوزات,rolls,ब्रेड और बेकरी,rolls
Bread & Bakery,bread rolls,Pane e forno,pane rolls,Brot & Bäckerei,brot rolls,Brood & bakkerij,brood rolls,Pan y panadería,pan rolls,Pães e padaria,pão rolls,Pain & boulangerie,pain rolls,面包与烘焙,bread rolls,Хлеб и выпечка,bread rolls,パン・ベーカリー,bread rolls,빵/베이커리,bread rolls,خبز ومخبوزات,bread rolls,ब्रेड और बेकरी,bread rolls
Bread & Bakery,croissant,Pane e forno,croissant,Brot & Bäckerei,croissant,Brood & bakkerij,croissant,Pan y panadería,croissant,Pães e padaria,croissant,Pain & boulangerie,croissant,面包与烘焙,croissant,Хлеб и выпечка,croissant,パン・ベーカリー,croissant,빵/베이커리,croissant,خبز ومخبوزات,croissant,ब्रेड और बेकरी,croissant
Bread & Bakery,croissants,Pane e forno,croissants,Brot & Bäckerei,croissants,Brood & bakkerij,croissants,Pan y panadería,croissants,Pães e padaria,croissants,Pain & boulangerie,croissants,面包与烘焙,croissants,Хлеб и выпечка,croissants,パン・ベーカリー,croissants,빵/베이커리,croissants,خبز ومخبوزات,croissants,ब्रेड और बेकरी,croissants
Bread & Bakery,bagel,Pane e forno,bagel,Brot & Bäckerei,bagel,Brood & bakkerij,bagel,Pan y panadería,bagel,Pães e padaria,bagel,Pain & boulangerie,bagel,面包与烘焙,bagel,Хлеб и выпечка,bagel,パン・ベーカリー,bagel,빵/베이커리,bagel,خبز ومخبوزات,bagel,ब्रेड और बेकरी,bagel
Bread & Bakery,bagels,Pane e forno,bagels,Brot & Bäckerei,bagels,Brood & bakkerij,bagels,Pan y panadería,bagels,Pães e padaria,bagels,Pain & boulangerie,bagels,面包与烘焙,bagels,Хлеб и выпечка,bagels,パン・ベーカリー,bagels,빵/베이커리,bagels,خبز ومخبوزات,bagels,ब्रेड और बेकरी,bagels
Bread & Bakery,pita,Pane e forno,pita,Brot & Bäckerei,pita,Brood & bakkerij,pita,Pan y panadería,pita,Pães e padaria,pita,Pain & boulangerie,pita,面包与烘焙,pita,Хлеб и выпечка,pita,パン・ベーカリー,pita,빵/베이커리,pita,خبز ومخبوزات,pita,ब्रेड और बेकरी,pita
Bread & Bakery,pita bread,Pane e forno,pita pane,Brot & Bäckerei,pita brot,Brood & bakkerij,pita brood,Pan y panadería,pita pan,Pães e padaria,pita pão,Pain & boulangerie,pita pain,面包与烘焙,pita bread,Хлеб и выпечка,pita bread,パン・ベーカリー,pita bread,빵/베이커리,pita bread,خبز ومخبوزات,pita bread,ब्रेड और बेकरी,pita bread
Bread & Bakery,tortilla,Pane e forno,tortilla,Brot & Bäckerei,tortilla,Brood & bakkerij,tortilla,Pan y panadería,tortilla,Pães e padaria,tortilla,Pain & boulangerie,tortilla,面包与烘焙,tortilla,Хлеб и выпечка,tortilla,パン・ベーカリー,tortilla,빵/베이커리,tortilla,خبز ومخبوزات,tortilla,ब्रेड और बेकरी,tortilla
Bread & Bakery,tortillas,Pane e forno,tortillas,Brot & Bäckerei,tortillas,Brood & bakkerij,tortillas,Pan y panadería,tortillas,Pães e padaria,tortillas,Pain & boulangerie,tortillas,面包与烘焙,tortillas,Хлеб и выпечка,tortillas,パン・ベーカリー,tortillas,빵/베이커리,tortillas,خبز ومخبوزات,tortillas,ब्रेड और बेकरी,tortillas
Bread & Bakery,wraps,Pane e forno,wraps,Brot & Bäckerei,wraps,Brood & bakkerij,wraps,Pan y panadería,wraps,Pães e padaria,wraps,Pain & boulangerie,wraps,面包与烘焙,wraps,Хлеб и выпечка,wraps,パン・ベーカリー,wraps,빵/베이커리,wraps,خبز ومخبوزات,wraps,ब्रेड और बेकरी,wraps
Bread & Bakery,muffin,Pane e forno,muffin,Brot & Bäckerei,muffin,Brood & bakkerij,muffin,Pan y panadería,muffin,Pães e padaria,muffin,Pain & boulangerie,muffin,面包与烘焙,muffin,Хлеб и выпечка,muffin,パン・ベーカリー,muffin,빵/베이커리,muffin,خبز ومخبوزات,muffin,ब्रेड और बेकरी,muffin
Bread & Bakery,muffins,Pane e forno,muffins,Brot & Bäckerei,muffins,Brood & bakkerij,muffins,Pan y panadería,muffins,Pães e padaria,muffins,Pain & boulangerie,muffins,面包与烘焙,muffins,Хлеб и выпечка,muffins,パン・ベーカリー,muffins,빵/베이커리,muffins,خبز ومخبوزات,muffins,ब्रेड और बेकरी,muffins
Bread & Bakery,cake,Pane e forno,cake,Brot & Bäckerei,cake,Brood & bakkerij,cake,Pan y panadería,cake,Pães e padaria,cake,Pain & boulangerie,cake,面包与烘焙,cake,Хлеб и выпечка,cake,パン・ベーカリー,cake,빵/베이커리,cake,خبز ومخبوزات,cake,ब्रेड और बेकरी,cake
Bread & Bakery,cookies,Pane e forno,cookies,Brot & Bäckerei,cookies,Brood & bakkerij,cookies,Pan y panadería,cookies,Pães e padaria,cookies,Pain & boulangerie,cookies,面包与烘焙,饼干,Хлеб и выпечка,печенье,パン・ベーカリー,クッキー,빵/베이커리,쿠키,خبز ومخبوزات,بسكويت,ब्रेड और बेकरी,बिस्किट
Bread & Bakery,biscuits,Pane e forno,biscuits,Brot & Bäckerei,biscuits,Brood & bakkerij,biscuits,Pan y panadería,biscuits,Pães e padaria,biscuits,Pain & boulangerie,biscuits,面包与烘焙,biscuits,Хлеб и выпечка,biscuits,パン・ベーカリー,biscuits,빵/베이커리,biscuits,خبز ومخبوزات,biscuits,ब्रेड और बेकरी,biscuits
Bread & Bakery,pastry,Pane e forno,pastry,Brot & Bäckerei,pastry,Brood & bakkerij,pastry,Pan y panadería,pastry,Pães e padaria,pastry,Pain & boulangerie,pastry,面包与烘焙,pastry,Хлеб и выпечка,pastry,パン・ベーカリー,pastry,빵/베이커리,pastry,خبز ومخبوزات,pastry,ब्रेड और बेकरी,pastry
Bread & Bakery,toast,Pane e forno,toast,Brot & Bäckerei,toast,Brood & bakkerij,toast,Pan y panadería,toast,Pães e padaria,toast,Pain & boulangerie,toast,面包与烘焙,toast,Хлеб и выпечка,toast,パン・ベーカリー,toast,빵/베이커리,toast,خبز ومخبوزات,toast,ब्रेड और बेकरी,toast
Bread & Bakery,crumpets,Pane e forno,crumpets,Brot & Bäckerei,crumpets,Brood & bakkerij,crumpets,Pan y panadería,crumpets,Pães e padaria,crumpets,Pain & boulangerie,crumpets,面包与烘焙,crumpets,Хлеб и выпечка,crumpets,パン・ベーカリー,crumpets,빵/베이커리,crumpets,خبز ومخبوزات,crumpets,ब्रेड और बेकरी,crumpets
Bread & Bakery,brioche,Pane e forno,brioche,Brot & Bäckerei,brioche,Brood & bakkerij,brioche,Pan y panadería,brioche,Pães e padaria,brioche,Pain & boulangerie,brioche,面包与烘焙,brioche,Хлеб и выпечка,brioche,パン・ベーカリー,brioche,빵/베이커리,brioche,خبز ومخبوزات,brioche,ब्रेड और बेकरी,brioche
Bread & Bakery,naan,Pane e forno,naan,Brot & Bäckerei,naan,Brood & bakkerij,naan,Pan y panadería,naan,Pães e padaria,naan,Pain & boulangerie,naan,面包与烘焙,naan,Хлеб и выпечка,naan,パン・ベーカリー,naan,빵/베이커리,naan,خبز ومخبوزات,naan,ब्रेड और बेकरी,naan
Bread & Bakery,flatbread,Pane e forno,flatbread,Brot & Bäckerei,flatbread,Brood & bakkerij,flatbread,Pan y panadería,flatbread,Pães e padaria,flatbread,Pain & boulangerie,flatbread,面包与烘焙,flatbread,Хлеб и выпечка,flatbread,パン・ベーカリー,flatbread,빵/베이커리,flatbread,خبز ومخبوزات,flatbread,ब्रेड और बेकरी,flatbread
Bread & Bakery,breadsticks,Pane e forno,breadsticks,Brot & Bäckerei,breadsticks,Brood & bakkerij,breadsticks,Pan y panadería,breadsticks,Pães e padaria,breadsticks,Pain & boulangerie,breadsticks,面包与烘焙,breadsticks,Хлеб и выпечка,breadsticks,パン・ベーカリー,breadsticks,빵/베이커리,breadsticks,خبز ومخبوزات,breadsticks,ब्रेड और बेकरी,breadsticks
Deli,ham,Gastronomia,ham,Feinkost,ham,Traiteur,ham,Charcutería,ham,Delicatessen,ham,Traiteur,ham,熟食,ham,Деликатесы,ham,デリ,ham,델리,ham,أطعمة جاهزة (ديلي),ham,डेली,ham
Deli,salami,Gastronomia,salami,Feinkost,salami,Traiteur,salami,Charcutería,salami,Delicatessen,salami,Traiteur,salami,熟食,salami,Деликатесы,salami,デリ,salami,델리,salami,أطعمة جاهزة (ديلي),salami,डेली,salami
Deli,prosciutto,Gastronomia,prosciutto,Feinkost,prosciutto,Traiteur,prosciutto,Charcutería,prosciutto,Delicatessen,prosciutto,Traiteur,prosciutto,熟食,prosciutto,Деликатесы,prosciutto,デリ,prosciutto,델리,prosciutto,أطعمة جاهزة (ديلي),prosciutto,डेली,prosciutto
Deli,mortadella,Gastronomia,mortadella,Feinkost,mortadella,Traiteur,mortadella,Charcutería,mortadella,Delicatessen,mortadella,Traiteur,mortadella,熟食,mortadella,Деликатесы,mortadella,デリ,mortadella,델리,mortadella,أطعمة جاهزة (ديلي),mortadella,डेली,mortadella
Deli,turkey breast,Gastronomia,turkey breast,Feinkost,turkey breast,Traiteur,turkey breast,Charcutería,turkey breast,Delicatessen,turkey breast,Traiteur,turkey breast,熟食,turkey breast,Деликатесы,turkey breast,デリ,turkey breast,델리,turkey breast,أطعمة جاهزة (ديلي),turkey breast,डेली,turkey breast
Deli,chorizo,Gastronomia,chorizo,Feinkost,chorizo,Traiteur,chorizo,Charcutería,chorizo,Delicatessen,chorizo,Traiteur,chorizo,熟食,chorizo,Деликатесы,chorizo,デリ,chorizo,델리,chorizo,أطعمة جاهزة (ديلي),chorizo,डेली,chorizo
Deli,pepperoni,Gastronomia,pepperoni,Feinkost,pepperoni,Traiteur,pepperoni,Charcutería,pepperoni,Delicatessen,pepperoni,Traiteur,pepperoni,熟食,pepperoni,Деликатесы,pepperoni,デリ,pepperoni,델리,pepperoni,أطعمة جاهزة (ديلي),pepperoni,डेली,pepperoni
Deli,pastrami,Gastronomia,pastrami,Feinkost,pastrami,Traiteur,pastrami,Charcutería,pastrami,Delicatessen,pastrami,Traiteur,pastrami,熟食,pastrami,Деликатесы,pastrami,デリ,pastrami,델리,pastrami,أطعمة جاهزة (ديلي),pastrami,डेली,pastrami
Deli,hummus,Gastronomia,hummus,Feinkost,hummus,Traiteur,hummus,Charcutería,hummus,Delicatessen,hummus,Traiteur,hummus,熟食,hummus,Деликатесы,hummus,デリ,hummus,델리,hummus,أطعمة جاهزة (ديلي),hummus,डेली,hummus
Deli,olives,Gastronomia,olive,Feinkost,olive,Traiteur,olijfs,Charcutería,olivas,Delicatessen,olivas,Traiteur,olives,熟食,olives,Деликатесы,olives,デリ,olives,델리,olives,أطعمة جاهزة (ديلي),olives,डेली,olives
Deli,pickles,Gastronomia,pickles,Feinkost,pickles,Traiteur,pickles,Charcutería,pickles,Delicatessen,pickles,Traiteur,pickles,熟食,pickles,Деликатесы,pickles,デリ,pickles,델리,pickles,أطعمة جاهزة (ديلي),pickles,डेली,pickles
Deli,sauerkraut,Gastronomia,sauerkraut,Feinkost,sauerkraut,Traiteur,sauerkraut,Charcutería,sauerkraut,Delicatessen,sauerkraut,Traiteur,sauerkraut,熟食,sauerkraut,Деликатесы,sauerkraut,デリ,sauerkraut,델리,sauerkraut,أطعمة جاهزة (ديلي),sauerkraut,डेली,sauerkraut
Meat,chicken,Carne,pollo,Fleisch,huhn,Vlees,kip,Carne,pollo,Carne,frango,Viande,poulet,肉类,鸡肉,Мясо,курица,肉,鶏肉,육류,닭고기,لحوم,دجاج,मांस,चिकन
Meat,chicken breast,Carne,pollo breast,Fleisch,huhn breast,Vlees,kip breast,Carne,pollo breast,Carne,frango breast,Viande,poulet breast,肉类,chicken breast,Мясо,chicken breast,肉,chicken breast,육류,chicken breast,لحوم,chicken breast,मांस,chicken breast
Meat,chicken thighs,Carne,pollo thighs,Fleisch,huhn thighs,Vlees,kip thighs,Carne,pollo thighs,Carne,frango thighs,Viande,poulet thighs,肉类,chicken thighs,Мясо,chicken thighs,肉,chicken thighs,육류,chicken thighs,لحوم,chicken thighs,मांस,chicken thighs
Meat,chicken wings,Carne,pollo wings,Fleisch,huhn wings,Vlees,kip wings,Carne,pollo wings,Carne,frango wings,Viande,poulet wings,肉类,chicken wings,Мясо,chicken wings,肉,chicken wings,육류,chicken wings,لحوم,chicken wings,मांस,chicken wings
Meat,whole chicken,Carne,whole pollo,Fleisch,whole huhn,Vlees,whole kip,Carne,whole pollo,Carne,whole frango,Viande,whole poulet,肉类,whole chicken,Мясо,whole chicken,肉,whole chicken,육류,whole chicken,لحوم,whole chicken,मांस,whole chicken
Meat,ground beef,Carne,manzo macinato,Fleisch,gemahlen rind,Vlees,gemalen rund,Carne,res molido,Carne,carne bovina moído,Viande,bœuf moulu,肉类,ground beef,Мясо,ground beef,肉,ground beef,육류,ground beef,لحوم,ground beef,मांस,ground beef
Meat,minced meat,Carne,minced meat,Fleisch,minced meat,Vlees,minced meat,Carne,minced meat,Carne,minced meat,Viande,minced meat,肉类,minced meat,Мясо,minced meat,肉,minced meat,육류,minced meat,لحوم,minced meat,मांस,minced meat
Meat,mince,Carne,mince,Fleisch,mince,Vlees,mince,Carne,mince,Carne,mince,Viande,mince,肉类,mince,Мясо,mince,肉,mince,육류,mince,لحوم,mince,मांस,mince
Meat,beef,Carne,manzo,Fleisch,rind,Vlees,rund,Carne,res,Carne,carne bovina,Viande,bœuf,肉类,牛肉,Мясо,говядина,肉,牛肉,육류,소고기,لحوم,لحم بقري,मांस,बीफ
Meat,steak,Carne,bistecca,Fleisch,steak,Vlees,biefstuk,Carne,bistec,Carne,bife,Viande,steak,肉类,steak,Мясо,steak,肉,steak,육류,steak,لحوم,steak,मांस,steak
Meat,pork,Carne,maiale,Fleisch,schwein,Vlees,varken,Carne,cerdo,Carne,porco,Viande,porc,肉类,猪肉,Мясо,свинина,肉,豚肉,육류,돼지고기,لحوم,لحم خنزير,मांस,पोर्क
Meat,pork chops,Carne,maiale chops,Fleisch,schwein chops,Vlees,varken chops,Carne,cerdo chops,Carne,porco chops,Viande,porc chops,肉类,pork chops,Мясо,pork chops,肉,pork chops,육류,pork chops,لحوم,pork chops,मांस,pork chops
Meat,bacon,Carne,bacon,Fleisch,bacon,Vlees,bacon,Carne,bacon,Carne,bacon,Viande,bacon,肉类,bacon,Мясо,bacon,肉,bacon,육류,bacon,لحوم,bacon,मांस,bacon
Meat,sausage,Carne,sausage,Fleisch,sausage,Vlees,sausage,Carne,sausage,Carne,sausage,Viande,sausage,肉类,sausage,Мясо,sausage,肉,sausage,육류,sausage,لحوم,sausage,मांस,sausage
Meat,sausages,Carne,sausages,Fleisch,sausages,Vlees,sausages,Carne,sausages,Carne,sausages,Viande,sausages,肉类,sausages,Мясо,sausages,肉,sausages,육류,sausages,لحوم,sausages,मांस,sausages
Meat,lamb,Carne,lamb,Fleisch,lamb,Vlees,lamb,Carne,lamb,Carne,lamb,Viande,lamb,肉类,lamb,Мясо,lamb,肉,lamb,육류,lamb,لحوم,lamb,मांस,lamb
Meat,lamb chops,Carne,lamb chops,Fleisch,lamb chops,Vlees,lamb chops,Carne,lamb chops,Carne,lamb chops,Viande,lamb chops,肉类,lamb chops,Мясо,lamb chops,肉,lamb chops,육류,lamb chops,لحوم,lamb chops,मांस,lamb chops
Meat,turkey,Carne,turkey,Fleisch,turkey,Vlees,turkey,Carne,turkey,Carne,turkey,Viande,turkey,肉类,turkey,Мясо,turkey,肉,turkey,육류,turkey,لحوم,turkey,मांस,turkey
Meat,duck,Carne,duck,Fleisch,duck,Vlees,duck,Carne,duck,Carne,duck,Viande,duck,肉类,duck,Мясо,duck,肉,duck,육류,duck,لحوم,duck,मांस,duck
Meat,veal,Carne,veal,Fleisch,veal,Vlees,veal,Carne,veal,Carne,veal,Viande,veal,肉类,veal,Мясо,veal,肉,veal,육류,veal,لحوم,veal,मांस,veal
Meat,liver,Carne,liver,Fleisch,liver,Vlees,liver,Carne,liver,Carne,liver,Viande,liver,肉类,liver,Мясо,liver,肉,liver,육류,liver,لحوم,liver,मांस,liver
Meat,ribs,Carne,ribs,Fleisch,ribs,Vlees,ribs,Carne,ribs,Carne,ribs,Viande,ribs,肉类,ribs,Мясо,ribs,肉,ribs,육류,ribs,لحوم,ribs,मांस,ribs
Fish & Seafood,salmon,Pesce e frutti di mare,salmone,Fisch & Meeresfrüchte,lachs,Vis & zeevruchten,zalm,Pescado y mariscos,salmón,Peixe e frutos do mar,salmão,Poisson & fruits de mer,saumon,鱼类与海鲜,三文鱼,Рыба и морепродукты,лосось,魚介類,サーモン,생선/해산물,연어,أسماك ومأكولات بحرية,سلمون,मछली और समुद्री भोजन,सैल्मन
Fish & Seafood,tuna,Pesce e frutti di mare,tonno,Fisch & Meeresfrüchte,thunfisch,Vis & zeevruchten,tonijn,Pescado y mariscos,atún,Peixe e frutos do mar,atum,Poisson & fruits de mer,thon,鱼类与海鲜,金枪鱼,Рыба и морепродукты,тунец,魚介類,ツナ,생선/해산물,참치,أسماك ومأكولات بحرية,تونة,मछली और समुद्री भोजन,टूना
